"","hh_id","plot_id","fertilizer","application_time","application_amount"
"251463",411875,998230,"npks",30,15
"251464",699064,490250,"npks",30,10
"251465",440814,119965,"npks",30,45
"251466",575682,776871,"npks",30,15
"251467",801606,355309,"npks",30,15
"251468",674348,880312,"npks",30,15
"251469",160425,776422,"npks",30,30
"251470",494398,329470,"npks",30,15
"251471",710217,480836,"npks",30,15
"251472",990122,334791,"npks",30,30
"251473",935026,313130,"npks",30,30
"251474",910615,457659,"npks",30,30
"251475",228850,673076,"npks",30,15
"251476",703246,255782,"npks",30,15
"251477",118201,297340,"npks",30,30
"251478",450762,841822,"npks",30,30
"251479",706973,909551,"npks",30,30
"251480",733112,449775,"npks",30,30
"251481",174631,883648,"npks",30,30
"251482",800316,249268,"npks",30,25
"251483",130529,253231,"npks",30,15
"251484",809320,762820,"npks",30,30
"251485",280095,248643,"npks",30,30
"251486",933589,172306,"npks",30,30
"251487",982667,543018,"npks",30,15
"251488",353969,833400,"npks",30,30
"251489",298219,669013,"npks",30,30
"251490",337690,678977,"npks",30,30
"251491",725010,821423,"npks",30,15
"251492",419681,418980,"npks",30,15
"251493",354775,490099,"npks",30,30
"251494",819739,525781,"npks",30,30
"251495",331121,625514,"npks",30,15
"251496",588218,484556,"npks",30,30
"251497",615410,210591,"npks",30,15
"251498",347612,352823,"npks",30,25
"251499",703045,214684,"npks",30,30
"251500",620971,588936,"npks",30,15
"251501",526457,833361,"npks",30,15
"251502",984256,319280,"npks",30,15
"251503",555899,518576,"npks",30,30
"251504",987768,817844,"npks",30,15
"251505",475806,210359,"npks",30,15
"251506",912046,142193,"npks",30,15
"251507",219313,462699,"npks",30,15
"251508",550369,488021,"npks",30,15
"251509",609266,990499,"npks",30,15
"251510",501897,254133,"npks",30,30
"251511",581950,945008,"npks",30,15
"251512",319047,753314,"npks",30,30
"251513",363393,659954,"npks",30,15
"251514",940668,640680,"npks",30,15
"251515",762554,711403,"npks",30,25
"251516",608847,594002,"npks",30,15
"251517",922218,716908,"npks",30,25
"251518",171337,397479,"npks",30,45
"251519",899658,395494,"npks",30,30
"251520",282061,364729,"npks",30,30
"251521",260270,633190,"npks",30,30
"251522",627756,956036,"npks",30,15
"251523",925958,550557,"npks",30,30
"251524",912350,515625,"npks",30,15
"251525",630917,725325,"npks",30,15
"251526",256015,808575,"npks",30,15
"251527",518861,946070,"npks",30,15
"251528",128102,983549,"npks",15,40
"251529",750375,921144,"npks",30,10
"251530",902371,606766,"npks",30,15
"251531",283628,835666,"npks",30,30
"251532",924268,295836,"npks",30,15
"251533",143812,587145,"npks",30,15
"251534",499283,282715,"npks",30,15
"251535",554217,556027,"npks",30,45
"251540",974997,999042,"npks",30,30
"251541",497708,829805,"npks",30,15
"251542",265726,266463,"npks",30,15
"251543",686938,795898,"npks",30,15
"251544",756952,328195,"npks",30,30
"251545",213647,353227,"npks",30,45
"251546",384783,403148,"npks",30,15
"251547",268110,696453,"npks",30,15
"251548",184951,230515,"npks",30,15
"251549",346354,791445,"npks",30,30
"251550",420609,964502,"npks",30,15
"251552",689696,153407,"npks",30,45
"251553",724852,179027,"npks",30,30
"251554",119358,967414,"npks",30,30
"251555",415325,396114,"npks",30,30
"251556",251316,356355,"npks",30,30
"251557",720918,411154,"npks",15,20
"251558",884020,986223,"npks",15,10
"251559",401595,756532,"npks",20,80
"251561",195771,552977,"npks",15,20
"251563",317684,969168,"npks",45,30
"251564",678059,976893,"npks",20,10
"251566",322779,518421,"npks",30,10
"251569",578407,424601,"npks",20,30
"251571",100096,812366,"npks",15,30
"251572",479697,841150,"npks",25,15
"251573",474341,362581,"npks",20,25
"251575",511338,520710,"npks",45,45
"251576",873188,807651,"npks",15,30
"251578",415995,772144,"npks",15,36
"251581",716577,158925,"npks",15,25
"251582",248028,342839,"npks",15,80
"251583",759072,768263,"npks",30,17
"251584",900321,790228,"npks",30,17
"251585",781694,800767,"npks",25,50
"251586",565970,559111,"npks",20,10
"251587",961704,237174,"npks",25,10
"251588",250996,788708,"npks",20,75
"251589",495074,583360,"npks",20,25
"251590",949208,219478,"npks",15,50
"251591",830735,487700,"npks",30,75
"251592",103446,852901,"npks",30,75
"251593",666538,767572,"npks",20,20
"251594",862782,117560,"npks",30,50
"251595",753602,799461,"npks",22,7
"251596",258081,743514,"npks",25,25
"251597",830741,909238,"npks",25,70
"251598",802875,429955,"npks",30,10
"251599",282731,848643,"npks",25,10
"251600",812952,659328,"npks",17,150
"251601",350786,392578,"npks",17,150
"251602",942330,455153,"npks",30,100
"251603",551753,439379,"npks",35,150
"251604",712617,182548,"npks",30,10
"251605",176466,346288,"npks",30,50
"251606",428429,716689,"npks",40,100
"251607",815646,687204,"npks",40,100
"251608",580750,314074,"npks",35,50
"251609",506574,257660,"npks",30,5
"251610",876319,611517,"npks",25,50
"251611",769957,479165,"npks",20,90
"251612",518707,361169,"npks",25,50
"251613",268920,207336,"npks",40,25
"251614",649014,200664,"npks",20,100
"251615",628331,676443,"npks",25,75
"251616",213353,743823,"npks",25,75
"251617",653803,682693,"npks",20,37
"251618",183627,273202,"npks",30,125
"251619",617331,201746,"npks",30,200
"251620",772935,108273,"npks",20,50
"251621",661688,975911,"npks",30,125
"251622",663159,318895,"npks",30,200
"251623",147448,151173,"npks",20,50
"251624",154576,985767,"npks",45,100
"251625",856807,474734,"npks",15,25
"251626",522747,298410,"npks",20,15
"251627",679914,675184,"npks",30,50
"251628",483985,165412,"npks",30,10
"251629",589384,876835,"npks",50,50
"251631",443274,507538,"npks",25,250
"251632",417891,744269,"npks",25,20
"251633",254887,387696,"npks",30,30
"251634",118796,133551,"npks",30,50
"251635",706264,881817,"npks",20,50
"251636",288638,694723,"npks",35,100
"251637",689257,472706,"npks",25,100
"251638",903582,941254,"npks",25,25
"251639",318267,150296,"npks",30,50
"251640",485985,505801,"npks",30,50
"251641",390610,848412,"npks",25,30
"251642",512707,367065,"npks",30,100
"251643",607377,464776,"npks",30,100
"251644",165441,771322,"npks",15,7
"251645",739735,631846,"npks",35,50
"251646",989949,293077,"npks",23,30
"251647",216164,881897,"npks",35,50
"251648",926173,550971,"npks",25,100
"251649",727942,425107,"npks",35,70
"251650",462089,299858,"npks",35,70
"251651",904171,800001,"npks",30,50
"251652",970813,943730,"npks",30,50
"251653",914907,982685,"npks",20,25
"251654",652314,399327,"npks",40,70
"251655",399056,320884,"npks",40,70
"251656",159296,525043,"npks",35,100
"251657",307842,686514,"npks",30,20
"251658",304105,660819,"npks",30,60
"251660",920051,332441,"npks",25,100
"251662",388375,475823,"npks",20,25
"251663",592913,397587,"npks",30,25
"251664",605459,126100,"npks",25,60
"251665",725277,561056,"npks",25,50
"251666",951297,698771,"npks",30,10
"251667",370043,905668,"npks",30,25
"251668",581130,468434,"npks",25,60
"251669",863745,656656,"npks",25,50
"251670",692819,569294,"npks",30,10
"251671",537747,358068,"npks",27,100
"251672",237686,840677,"npks",20,30
"251673",341918,458385,"npks",25,50
"251674",764626,278840,"npks",25,50
"251675",135964,813067,"npks",18,5
"251676",555661,616846,"npks",30,25
"251678",447400,234208,"npks",30,50
"251679",850181,627985,"npks",30,50
"251680",910917,680226,"npks",35,100
"251681",335611,827327,"npks",35,70
"251683",783899,426814,"npks",35,120
"251684",320928,399624,"npks",15,250
"251685",925372,416710,"npks",30,75
"251687",516768,565866,"npks",25,50
"251688",357758,760833,"npks",30,100
"251690",166607,908574,"npks",30,200
"251691",122596,527951,"npks",40,200
"251692",911418,123339,"npks",40,20
"251693",110761,683989,"npks",40,200
"251694",610263,943889,"npks",40,20
"251695",206384,969703,"npks",25,25
"251697",806188,227073,"npks",30,15
"251698",480157,555812,"npks",20,5
"251702",213629,610941,"npks",20,30
"251703",699323,753708,"npks",30,50
"251704",101467,164852,"npks",40,70
"251705",830263,580958,"npks",40,75
"251706",413797,151168,"npks",25,100
"251707",210602,107222,"npks",30,30
"251710",849329,333154,"npks",40,100
"251711",483751,875136,"npks",40,100
"251713",564795,421276,"npks",25,150
"251714",483295,227035,"npks",35,50
"251715",426266,905473,"npks",35,50
"251718",183345,333402,"npks",35,100
"251723",211918,614819,"npks",30,50
"251724",375160,366490,"npks",30,5
"251725",448100,888118,"npks",15,100
"251726",627722,132698,"npks",20,50
"251727",160865,852359,"npks",20,25
"251728",197270,436563,"npks",30,100
"251729",756204,672721,"npks",20,50
"251730",760060,282363,"npks",30,50
"251732",444352,941141,"npks",15,10
"251734",428489,223901,"npks",35,50
"251737",992306,777909,"npks",60,80
"251738",121093,685732,"npks",60,80
"251739",302583,766213,"npks",30,50
"251740",450875,906339,"npks",30,50
"251742",325204,174803,"npks",28,50
"251744",257614,223506,"npks",28,50
"251749",409654,178313,"npks",30,100
"251752",485587,219378,"npks",30,100
"251753",826401,603823,"npks",15,65
"251754",705920,507122,"npks",25,20
"251755",865035,486173,"npks",25,50
"251756",745261,962931,"npks",15,65
"251757",665623,998147,"npks",25,20
"251758",995358,440403,"npks",25,50
"251759",355363,655420,"npks",22,200
"251760",199461,285298,"npks",22,200
"251761",290581,901076,"npks",16,30
"251762",750929,491851,"npks",15,25
"251763",101294,813540,"npks",30,50
"251764",360785,587406,"npks",20,300
"251765",730032,452496,"npks",30,50
"251766",432412,355193,"npks",16,30
"251767",133276,479411,"npks",15,25
"251768",941081,239490,"npks",30,50
"251769",527731,627414,"npks",20,300
"251770",258484,907099,"npks",30,50
"251771",773595,132832,"npks",20,150
"251772",808786,228315,"npks",20,150
"251774",382642,958638,"npks",25,10
"251775",818080,141555,"npks",20,50
"251776",451489,520045,"npks",25,50
"251777",137918,529799,"npks",15,40
"251778",120685,742989,"npks",45,50
"251781",180923,846851,"npks",25,10
"251782",637410,252021,"npks",20,50
"251783",491813,789537,"npks",25,50
"251784",618850,971761,"npks",15,40
"251785",371133,579320,"npks",45,50
"251787",768119,689972,"npks",25,100
"251788",335241,209670,"npks",25,100
"251789",777070,563046,"npks",25,50
"251790",945584,646205,"npks",25,30
"251791",892896,604836,"npks",25,50
"251792",380920,254610,"npks",25,30
"251795",691698,896035,"npks",22,25
"251796",457794,950963,"npks",22,25
"251797",196727,272017,"npks",20,50
"251798",853563,648532,"npks",20,50
"251799",287413,525296,"npks",20,75
"251800",896996,865029,"npks",18,100
"251802",877240,947921,"npks",22,150
"251803",853122,940742,"npks",35,30
"251804",172333,993712,"npks",25,16
"251805",446859,518667,"npks",21,200
"251806",761873,298276,"npks",30,30
"251807",114884,806880,"npks",25,25
"251810",210055,531272,"npks",30,50
"251811",165238,723240,"npks",30,50
"251812",437144,877593,"npks",30,50
"251813",418863,637518,"npks",20,75
"251814",482435,852529,"npks",18,100
"251816",824825,635745,"npks",22,150
"251817",845927,519709,"npks",35,30
"251818",590106,395564,"npks",25,16
"251819",812740,835262,"npks",21,200
"251820",117842,433975,"npks",30,30
"251821",832899,756784,"npks",25,25
"251824",803550,595508,"npks",30,50
"251825",939410,838616,"npks",30,50
"251826",570740,865822,"npks",30,50
"251827",934231,860901,"npks",25,150
"251828",894118,173415,"npks",25,112.5
"251829",747558,403722,"npks",25,112.5
"251830",237759,118105,"npks",27,90
"251831",776020,734033,"npks",27,90
"251832",739332,566176,"npks",21,25
"251833",452473,410628,"npks",21,25
"251834",994927,746630,"npks",20,25
"251835",132279,650183,"npks",20,25
"251836",611146,822363,"npks",15,500
"251837",302676,289840,"npks",15,500
"251838",997563,703919,"npks",20,50
"251839",693085,237342,"npks",16,10
"251840",460247,849037,"npks",30,75
"251841",744193,299433,"npks",21,25
"251842",306256,240557,"npks",35,15
"251843",425214,358433,"npks",20,50
"251844",549984,242930,"npks",16,10
"251845",401989,471629,"npks",30,75
"251846",404011,583851,"npks",21,25
"251847",146821,722528,"npks",35,15
"251848",721352,810012,"npks",30,45
"251849",440306,435203,"npks",32,25
"251851",561194,174027,"npks",30,45
"251852",734567,703914,"npks",32,25
"251858",749925,266085,"npks",40,25
"251860",114061,200552,"npks",20,25
"251861",150310,198944,"npks",30,75
"251862",804145,330159,"npks",25,15
"251863",721884,510851,"npks",25,25
"251864",606950,352693,"npks",22,50
"251865",481380,896501,"npks",21,25
"251867",563722,748664,"npks",21,225
"251868",368038,136132,"npks",20,20
"251869",433530,102703,"npks",25,15
"251871",443544,148798,"npks",15,15
"251872",311697,740320,"npks",40,25
"251873",946339,163712,"npks",22,10
"251874",412109,879455,"npks",21,50
"251875",826271,917613,"npks",15,15
"251876",442229,316590,"npks",40,25
"251878",470849,242865,"npks",20,25
"251879",319501,684029,"npks",30,75
"251880",744420,182654,"npks",25,15
"251881",508504,553077,"npks",25,25
"251882",168981,995245,"npks",22,50
"251883",644833,194260,"npks",21,25
"251885",769099,378621,"npks",21,225
"251886",549874,321099,"npks",20,20
"251887",891828,980484,"npks",25,15
"251889",258131,111075,"npks",15,15
"251890",139868,604767,"npks",40,25
"251891",309433,575071,"npks",22,10
"251892",613401,909830,"npks",21,50
"251893",954531,459311,"npks",15,15
"251894",296236,364157,"npks",25,50
"251895",476409,914334,"npks",25,50
"251896",108496,176569,"npks",25,120
"251898",322674,418724,"npks",21,50
"251899",801922,462979,"npks",25,120
"251901",335082,440682,"npks",21,50
"251902",405630,853073,"npks",15,45
"251903",333415,796096,"npks",30,50
"251904",687973,609045,"npks",15,45
"251905",292027,771582,"npks",30,50
"251908",184480,542922,"npks",30,50
"251909",421451,857544,"npks",30,50
"251910",754295,862973,"npks",35,125
"251911",518215,680323,"npks",20,50
"251912",250523,888349,"npks",30,25
"251913",773429,325905,"npks",15,25
"251914",411979,520721,"npks",10,50
"251915",433172,116527,"npks",35,25
"251916",873531,532720,"npks",15,45
"251917",659377,276888,"npks",25,25
"251918",561055,471642,"npks",25,37
"251919",463025,284542,"npks",27,30
"251920",709260,880083,"npks",15,100
"251921",729623,873762,"npks",30,25
"251922",233072,349371,"npks",30,125
"251923",150619,983671,"npks",30,50
"251924",889537,144053,"npks",30,25
"251925",374830,679869,"npks",30,25
"251926",730218,550334,"npks",30,13
"251927",708459,364537,"npks",30,25
"251928",395507,470280,"npks",30,25
"251929",357254,557911,"npks",40,90
"251930",574480,504375,"npks",24,40
"251931",385801,201222,"npks",20,10
"251932",523941,664429,"npks",35,125
"251933",778023,140564,"npks",20,50
"251934",588270,116951,"npks",30,25
"251935",651903,606242,"npks",15,25
"251936",749030,296760,"npks",10,50
"251937",209662,440581,"npks",35,25
"251938",405021,958673,"npks",15,45
"251939",322346,447761,"npks",25,25
"251940",103669,496327,"npks",25,37
"251941",149590,838065,"npks",27,30
"251942",401280,298998,"npks",15,100
"251943",994100,427178,"npks",30,25
"251944",972493,362543,"npks",30,125
"251945",849155,305344,"npks",30,50
"251946",829532,739390,"npks",30,25
"251947",637019,465494,"npks",30,25
"251948",940682,177754,"npks",30,13
"251949",369480,575033,"npks",30,25
"251950",390113,618927,"npks",30,25
"251951",337066,704901,"npks",40,90
"251952",239247,516931,"npks",24,40
"251953",792346,114862,"npks",20,10
"251956",521305,144302,"npks",20,25
"251957",314564,859018,"npks",20,25
"251958",612003,373556,"npks",22,30
"251959",278930,166917,"npks",15,25
"251960",404932,605053,"npks",35,50
"251961",970696,741322,"npks",27,25
"251962",395903,218500,"npks",30,18
"251963",735734,527338,"npks",15,5
"251964",982301,618335,"npks",30,50
"251965",635635,305634,"npks",30,50
"251966",567416,330238,"npks",25,40
"251969",290523,837241,"npks",30,125
"251970",723158,460633,"npks",15,25
"251972",735547,659122,"npks",22,30
"251973",714679,657957,"npks",15,25
"251974",689088,104760,"npks",35,50
"251975",451098,468470,"npks",27,25
"251976",166218,980025,"npks",30,18
"251977",444359,932858,"npks",15,5
"251978",560491,397041,"npks",30,50
"251979",166904,756088,"npks",30,50
"251980",137771,273226,"npks",25,40
"251983",177071,784060,"npks",30,125
"251984",289447,605413,"npks",15,25
"251986",289939,960983,"npks",32,40
"251987",299686,463654,"npks",32,40
"251989",355355,458365,"npks",22,50
"251990",396252,783293,"npks",15,50
"251992",419492,990625,"npks",22,50
"251993",407262,351274,"npks",15,50
"251994",357624,608184,"npks",15,30
"251995",228671,979618,"npks",30,25
"251996",821846,674582,"npks",20,50
"251997",515088,636778,"npks",35,50
"251998",702056,148909,"npks",30,15
"252000",325119,750827,"npks",30,100
"252002",424900,272716,"npks",15,30
"252003",120684,941345,"npks",30,25
"252004",201522,175742,"npks",20,50
"252005",551384,903720,"npks",35,50
"252006",914510,475572,"npks",30,15
"252008",748336,364565,"npks",30,100
"252010",967719,159980,"npks",30,25
"252012",138474,631410,"npks",22,50
"252014",689740,328012,"npks",22,50
"252017",243025,248800,"npks",30,75
"252018",257440,284699,"npks",30,75
"252021",358555,518898,"npks",35,50
"252022",800692,745886,"npks",35,50
"252023",162622,254706,"npks",28,20
"252024",727317,547714,"npks",18,50
"252026",480752,484756,"npks",40,10
"252027",996396,263700,"npks",30,350
"252028",928690,766449,"npks",35,25
"252029",377235,816939,"npks",35,13
"252030",860619,548677,"npks",55,7
"252032",178722,283338,"npks",30,100
"252034",115041,175685,"npks",35,50
"252035",933109,470373,"npks",35,50
